fold,fit_role,branch,index,name,family,candidate,transform,status,center,scale,unit_conversion,sample_n,finite,abs_gt_5_fraction,abs_gt_10_fraction,abs_gt_20_fraction,abs_gt_50_fraction
small_I0002,train_only,X_seq,285,coh_C3-C4_sigDelRat,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.6434095507242765,0.7501493020629522,none_unapproved,46718,True,0.019772516910136012,0.003592021421031114,0.00016422930358003674,1.9307073425229282e-05
small_I0002,train_only,X_seq,286,coh_C3-C4_alpDelRat,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.01235328531068275,0.0011067481892348715,1.9307073425229282e-05,0.0
small_I0002,train_only,X_seq,286,coh_C3-C4_alpDelRat,eeg_coherence,B_mean_std,B_mean_std,previewed,0.9512919432728048,1.114334836304665,none_unapproved,46718,True,0.005477440566630665,0.0004596751987722799,1.9307073425229282e-05,0.0
small_I0002,train_only,X_seq,286,coh_C3-C4_alpDelRat,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.6741519185364512,0.7829443453278371,none_unapproved,46718,True,0.01540535224492162,0.0020173269781121666,0.00015476645401236262,0.0
small_I0002,train_only,X_seq,286,coh_C3-C4_alpDelRat,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.6741519185364512,0.7829443453278371,none_unapproved,46718,True,0.01540535224492162,0.0020173269781121666,0.00015476645401236262,0.0
small_I0002,train_only,X_seq,287,coh_C3-C4_betDelRat,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.023637912189332505,0.004834038303708178,0.00035010159811082434,0.0
small_I0002,train_only,X_seq,287,coh_C3-C4_betDelRat,eeg_coherence,B_mean_std,B_mean_std,previewed,0.982220043140732,1.5293593029478407,none_unapproved,46718,True,0.006748441895338691,0.0010316651259145355,8.285356447666295e-05,0.0
small_I0002,train_only,X_seq,287,coh_C3-C4_betDelRat,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.5647192378205728,0.7909987875234461,none_unapproved,46718,True,0.02896985846437354,0.0072759540459235664,0.0009376563634588513,1.9307073425229282e-05
small_I0002,train_only,X_seq,287,coh_C3-C4_betDelRat,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.5647192378205728,0.7909987875234461,none_unapproved,46718,True,0.02896985846437354,0.0072759540459235664,0.0009376563634588513,1.9307073425229282e-05
small_I0002,train_only,X_seq,288,coh_C3-C4_highLowRat,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.012583849904808977,0.0006402082532447324,0.0,0.0
small_I0002,train_only,X_seq,288,coh_C3-C4_highLowRat,eeg_coherence,B_mean_std,B_mean_std,previewed,0.905275181222313,1.042647424874864,none_unapproved,46718,True,0.006133142150401816,0.000425041646072455,0.0,0.0
small_I0002,train_only,X_seq,288,coh_C3-C4_highLowRat,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.6312439014104344,0.7279523133998244,none_unapproved,46718,True,0.019199454367803466,0.002235306220672317,3.987744918568962e-05,0.0
small_I0002,train_only,X_seq,288,coh_C3-C4_highLowRat,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.6312439014104344,0.7279523133998244,none_unapproved,46718,True,0.019199454367803466,0.002235306220672317,3.987744918568962e-05,0.0
small_I0002,train_only,X_seq,289,coh_C3-C4_centroid,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.9145874140382351,0.8310688758153782,0.0038994090986752585,0.0
small_I0002,train_only,X_seq,289,coh_C3-C4_centroid,eeg_coherence,B_mean_std,B_mean_std,previewed,12.417368475446118,4.507482024224703,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,289,coh_C3-C4_centroid,eeg_coherence,C_median_iqr,C_median_iqr,previewed,13.252268817771698,4.047281190029851,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,289,coh_C3-C4_centroid,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,13.252268817771698,4.047281190029851,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,290,coh_C3-C4_entropy,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,290,coh_C3-C4_entropy,eeg_coherence,B_mean_std,B_mean_std,previewed,0.845990954198486,0.25732519799594317,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,290,coh_C3-C4_entropy,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.918825019755143,0.04751610690838792,none_unapproved,46718,True,0.08541258596176494,0.08541258596176494,0.0,0.0
small_I0002,train_only,X_seq,290,coh_C3-C4_entropy,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.918825019755143,0.04751610690838792,none_unapproved,46718,True,0.08541258596176494,0.08541258596176494,0.0,0.0
small_I0002,train_only,X_seq,291,coh_C3-C4_bandwidth,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.9145874140382351,0.011579667563658996,0.0,0.0
small_I0002,train_only,X_seq,291,coh_C3-C4_bandwidth,eeg_coherence,B_mean_std,B_mean_std,previewed,7.572633474377279,2.4093564012513617,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,291,coh_C3-C4_bandwidth,eeg_coherence,C_median_iqr,C_median_iqr,previewed,8.229351660008486,1.184734773041388,none_unapproved,46718,True,0.08541258596176494,0.0,0.0,0.0
small_I0002,train_only,X_seq,291,coh_C3-C4_bandwidth,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,8.229351660008486,1.184734773041388,none_unapproved,46718,True,0.08541258596176494,0.0,0.0,0.0
small_I0002,train_only,X_seq,292,coh_C3-C4_lowsig,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,292,coh_C3-C4_lowsig,eeg_coherence,B_mean_std,B_mean_std,previewed,0.1873051631655473,0.1887281764059755,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,292,coh_C3-C4_lowsig,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.12829380235850177,0.18962938893008677,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,292,coh_C3-C4_lowsig,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.12829380235850177,0.18962938893008677,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,293,coh_C3-C4_highsig,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,293,coh_C3-C4_highsig,eeg_coherence,B_mean_std,B_mean_std,previewed,0.19320000778839902,0.1929312966309325,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,293,coh_C3-C4_highsig,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.13166827774023745,0.19986361168256844,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,293,coh_C3-C4_highsig,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.13166827774023745,0.19986361168256844,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,294,coh_C3-O1_mDelta,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,294,coh_C3-O1_mDelta,eeg_coherence,B_mean_std,B_mean_std,previewed,0.4018659283054172,0.2375984961573134,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,294,coh_C3-O1_mDelta,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.3990955234647871,0.33159910764801553,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,294,coh_C3-O1_mDelta,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.3990955234647871,0.33159910764801553,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,295,coh_C3-O1_mTheta,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,295,coh_C3-O1_mTheta,eeg_coherence,B_mean_std,B_mean_std,previewed,0.4012568296373116,0.24019664310840416,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,295,coh_C3-O1_mTheta,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.394714634645261,0.34603137791026284,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,295,coh_C3-O1_mTheta,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.394714634645261,0.34603137791026284,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,296,coh_C3-O1_mAlpha,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,296,coh_C3-O1_mAlpha,eeg_coherence,B_mean_std,B_mean_std,previewed,0.4329025596609355,0.2335100763073729,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,296,coh_C3-O1_mAlpha,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.44066087114406516,0.31033290756323395,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,296,coh_C3-O1_mAlpha,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.44066087114406516,0.31033290756323395,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,297,coh_C3-O1_mSigma,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,297,coh_C3-O1_mSigma,eeg_coherence,B_mean_std,B_mean_std,previewed,0.4592331974094598,0.23671958025221074,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,297,coh_C3-O1_mSigma,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.4755922846956802,0.315365533417261,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,297,coh_C3-O1_mSigma,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.4755922846956802,0.315365533417261,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,298,coh_C3-O1_mBeta,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,298,coh_C3-O1_mBeta,eeg_coherence,B_mean_std,B_mean_std,previewed,0.4536591540806617,0.24237309513709587,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,298,coh_C3-O1_mBeta,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.46207874447746206,0.32681544165971,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,298,coh_C3-O1_mBeta,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.46207874447746206,0.32681544165971,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,299,coh_C3-O1_aucDelta,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,299,coh_C3-O1_aucDelta,eeg_coherence,B_mean_std,B_mean_std,previewed,1.2068457841920133,0.716118164928587,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,299,coh_C3-O1_aucDelta,eeg_coherence,C_median_iqr,C_median_iqr,previewed,1.198141673515583,1.0063954127288355,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,299,coh_C3-O1_aucDelta,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,1.198141673515583,1.0063954127288355,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,300,coh_C3-O1_aucTheta,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,300,coh_C3-O1_aucTheta,eeg_coherence,B_mean_std,B_mean_std,previewed,1.3973190450249733,0.8436178883931547,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,300,coh_C3-O1_aucTheta,eeg_coherence,C_median_iqr,C_median_iqr,previewed,1.3734257484970844,1.2240822456402305,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,300,coh_C3-O1_aucTheta,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,1.3734257484970844,1.2240822456402305,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,301,coh_C3-O1_aucAlpha,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,301,coh_C3-O1_aucAlpha,eeg_coherence,B_mean_std,B_mean_std,previewed,1.9431680462058174,1.0532740321027407,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,301,coh_C3-O1_aucAlpha,eeg_coherence,C_median_iqr,C_median_iqr,previewed,1.9770453978470355,1.409174461250135,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,301,coh_C3-O1_aucAlpha,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,1.9770453978470355,1.409174461250135,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,302,coh_C3-O1_aucSigma,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,302,coh_C3-O1_aucSigma,eeg_coherence,B_mean_std,B_mean_std,previewed,2.073137984276728,1.0687558932945802,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,302,coh_C3-O1_aucSigma,eeg_coherence,C_median_iqr,C_median_iqr,previewed,2.1492653656388203,1.4294825974429932,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,302,coh_C3-O1_aucSigma,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,2.1492653656388203,1.4294825974429932,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,303,coh_C3-O1_aucBeta,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.6487589270186904,0.12341241033890445,0.0,0.0
small_I0002,train_only,X_seq,303,coh_C3-O1_aucBeta,eeg_coherence,B_mean_std,B_mean_std,previewed,6.123144580067272,3.2760288998160716,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,303,coh_C3-O1_aucBeta,eeg_coherence,C_median_iqr,C_median_iqr,previewed,6.232916071198203,4.427369384938436,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,303,coh_C3-O1_aucBeta,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,6.232916071198203,4.427369384938436,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,304,coh_C3-O1_iqrDelta,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,304,coh_C3-O1_iqrDelta,eeg_coherence,B_mean_std,B_mean_std,previewed,0.13545425685060328,0.09476283741876942,none_unapproved,46718,True,0.0008438382881481074,0.0,0.0,0.0
small_I0002,train_only,X_seq,304,coh_C3-O1_iqrDelta,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.12309301605737281,0.11395961770668141,none_unapproved,46718,True,0.00024219650996759845,0.0,0.0,0.0
small_I0002,train_only,X_seq,304,coh_C3-O1_iqrDelta,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.12309301605737281,0.11395961770668141,none_unapproved,46718,True,0.00024219650996759845,0.0,0.0,0.0
small_I0002,train_only,X_seq,305,coh_C3-O1_iqrTheta,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,305,coh_C3-O1_iqrTheta,eeg_coherence,B_mean_std,B_mean_std,previewed,0.1344353635382777,0.09313844803622934,none_unapproved,46718,True,0.001008353622445555,0.0,0.0,0.0
small_I0002,train_only,X_seq,305,coh_C3-O1_iqrTheta,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.12159557137024271,0.10783077680709896,none_unapproved,46718,True,0.00038926397050298694,0.0,0.0,0.0
small_I0002,train_only,X_seq,305,coh_C3-O1_iqrTheta,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.12159557137024271,0.10783077680709896,none_unapproved,46718,True,0.00038926397050298694,0.0,0.0,0.0
small_I0002,train_only,X_seq,306,coh_C3-O1_iqrAlpha,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,306,coh_C3-O1_iqrAlpha,eeg_coherence,B_mean_std,B_mean_std,previewed,0.14304169502531025,0.09598651251021655,none_unapproved,46718,True,0.0006961510943916622,0.0,0.0,0.0
small_I0002,train_only,X_seq,306,coh_C3-O1_iqrAlpha,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.13171546043631915,0.11170932522218163,none_unapproved,46718,True,0.00018401309486761736,0.0,0.0,0.0
small_I0002,train_only,X_seq,306,coh_C3-O1_iqrAlpha,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.13171546043631915,0.11170932522218163,none_unapproved,46718,True,0.00018401309486761736,0.0,0.0,0.0
small_I0002,train_only,X_seq,307,coh_C3-O1_iqrSigma,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,307,coh_C3-O1_iqrSigma,eeg_coherence,B_mean_std,B_mean_std,previewed,0.1432121190439846,0.09586995261919563,none_unapproved,46718,True,0.0004252800050036307,0.0,0.0,0.0
small_I0002,train_only,X_seq,307,coh_C3-O1_iqrSigma,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.1309327951053396,0.11346859767585471,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,307,coh_C3-O1_iqrSigma,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.1309327951053396,0.11346859767585471,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,308,coh_C3-O1_iqrBeta,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,308,coh_C3-O1_iqrBeta,eeg_coherence,B_mean_std,B_mean_std,previewed,0.14571378324419473,0.08511844678687788,none_unapproved,46718,True,0.0005724904808977246,0.0,0.0,0.0
small_I0002,train_only,X_seq,308,coh_C3-O1_iqrBeta,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.14159188301897435,0.08840380893091578,none_unapproved,46718,True,0.00043266913187007644,0.0,0.0,0.0
small_I0002,train_only,X_seq,308,coh_C3-O1_iqrBeta,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.14159188301897435,0.08840380893091578,none_unapproved,46718,True,0.00043266913187007644,0.0,0.0,0.0
small_I0002,train_only,X_seq,309,coh_C3-O1_sigDelRat,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0047838399128025825,0.00033873187709374485,0.0,0.0
small_I0002,train_only,X_seq,309,coh_C3-O1_sigDelRat,eeg_coherence,B_mean_std,B_mean_std,previewed,1.2137223302063076,0.8044714073800968,none_unapproved,46718,True,0.004190540697213222,0.0005664599999389801,0.0,0.0
small_I0002,train_only,X_seq,309,coh_C3-O1_sigDelRat,eeg_coherence,C_median_iqr,C_median_iqr,previewed,1.0936142734519778,0.5680977405388412,none_unapproved,46718,True,0.010713614223125317,0.0018094541542338649,8.359247716330752e-05,0.0
small_I0002,train_only,X_seq,309,coh_C3-O1_sigDelRat,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,1.0936142734519778,0.5680977405388412,none_unapproved,46718,True,0.010713614223125317,0.0018094541542338649,8.359247716330752e-05,0.0
small_I0002,train_only,X_seq,310,coh_C3-O1_alpDelRat,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0032001355022851946,0.00019838613841751028,0.0,0.0
small_I0002,train_only,X_seq,310,coh_C3-O1_alpDelRat,eeg_coherence,B_mean_std,B_mean_std,previewed,1.1192096044851014,0.704244738098916,none_unapproved,46718,True,0.004101299113381051,0.0005695348301511463,2.436028276615349e-05,0.0
small_I0002,train_only,X_seq,310,coh_C3-O1_alpDelRat,eeg_coherence,C_median_iqr,C_median_iqr,previewed,1.0322078156483625,0.49776414996944973,none_unapproved,46718,True,0.01030582976366998,0.0018275455971100982,0.00015827033030064498,0.0
small_I0002,train_only,X_seq,310,coh_C3-O1_alpDelRat,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,1.0322078156483625,0.49776414996944973,none_unapproved,46718,True,0.01030582976366998,0.0018275455971100982,0.00015827033030064498,0.0
small_I0002,train_only,X_seq,311,coh_C3-O1_betDelRat,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.007434081360865506,0.000761342262068208,6.521500356966336e-05,0.0
small_I0002,train_only,X_seq,311,coh_C3-O1_betDelRat,eeg_coherence,B_mean_std,B_mean_std,previewed,1.2130693586573333,0.8993169193536968,none_unapproved,46718,True,0.004784316630664934,0.0006928140693552028,6.521500356966336e-05,0.0
small_I0002,train_only,X_seq,311,coh_C3-O1_betDelRat,eeg_coherence,C_median_iqr,C_median_iqr,previewed,1.0506363855281347,0.6247175289486444,none_unapproved,46718,True,0.012460046275956335,0.002208347825556349,0.0001464715632074493,0.0
small_I0002,train_only,X_seq,311,coh_C3-O1_betDelRat,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,1.0506363855281347,0.6247175289486444,none_unapproved,46718,True,0.012460046275956335,0.002208347825556349,0.0001464715632074493,0.0
small_I0002,train_only,X_seq,312,coh_C3-O1_highLowRat,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0035473052855425585,0.00014520826087221825,0.0,0.0
small_I0002,train_only,X_seq,312,coh_C3-O1_highLowRat,eeg_coherence,B_mean_std,B_mean_std,previewed,1.1603470730529215,0.7295206600529998,none_unapproved,46718,True,0.004174213110427688,0.0003889064321062234,0.0,0.0
small_I0002,train_only,X_seq,312,coh_C3-O1_highLowRat,eeg_coherence,C_median_iqr,C_median_iqr,previewed,1.0516973372316119,0.54841201438409,none_unapproved,46718,True,0.009927053586138723,0.001528309794912162,6.323662444090529e-05,0.0
small_I0002,train_only,X_seq,312,coh_C3-O1_highLowRat,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,1.0516973372316119,0.54841201438409,none_unapproved,46718,True,0.009927053586138723,0.001528309794912162,6.323662444090529e-05,0.0
small_I0002,train_only,X_seq,313,coh_C3-O1_centroid,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.9145874140382351,0.9141414921497916,0.002107307474630982,0.0
small_I0002,train_only,X_seq,313,coh_C3-O1_centroid,eeg_coherence,B_mean_std,B_mean_std,previewed,14.067732051194843,4.433709741644015,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,313,coh_C3-O1_centroid,eeg_coherence,C_median_iqr,C_median_iqr,previewed,15.09199430182489,1.7319336980430435,none_unapproved,46718,True,0.08541258596176494,0.0,0.0,0.0
small_I0002,train_only,X_seq,313,coh_C3-O1_centroid,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,15.09199430182489,1.7319336980430435,none_unapproved,46718,True,0.08541258596176494,0.0,0.0,0.0
small_I0002,train_only,X_seq,314,coh_C3-O1_entropy,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,314,coh_C3-O1_entropy,eeg_coherence,B_mean_std,B_mean_std,previewed,0.8965991359682806,0.27125189331405924,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,314,coh_C3-O1_entropy,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.9822813738631991,0.02817677811813568,none_unapproved,46718,True,0.0855134832973316,0.08541258596176494,0.08541258596176494,0.0
small_I0002,train_only,X_seq,314,coh_C3-O1_entropy,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.9822813738631991,0.02817677811813568,none_unapproved,46718,True,0.0855134832973316,0.08541258596176494,0.08541258596176494,0.0
small_I0002,train_only,X_seq,315,coh_C3-O1_bandwidth,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.9145874140382351,0.0005379999435566051,0.0,0.0
small_I0002,train_only,X_seq,315,coh_C3-O1_bandwidth,eeg_coherence,B_mean_std,B_mean_std,previewed,7.589339717538213,2.3276616005442734,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,315,coh_C3-O1_bandwidth,eeg_coherence,C_median_iqr,C_median_iqr,previewed,8.278964964198131,0.5819369357341042,none_unapproved,46718,True,0.08541258596176494,0.08541258596176494,0.0,0.0
small_I0002,train_only,X_seq,315,coh_C3-O1_bandwidth,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,8.278964964198131,0.5819369357341042,none_unapproved,46718,True,0.08541258596176494,0.08541258596176494,0.0,0.0
small_I0002,train_only,X_seq,316,coh_C3-O1_lowsig,eeg_coherence,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,316,coh_C3-O1_lowsig,eeg_coherence,B_mean_std,B_mean_std,previewed,0.4394719833528237,0.2404632744976489,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,316,coh_C3-O1_lowsig,eeg_coherence,C_median_iqr,C_median_iqr,previewed,0.4496645019367827,0.33165965905825234,none_unapproved,46718,True,0.0,0.0,0.0,0.0
small_I0002,train_only,X_seq,316,coh_C3-O1_lowsig,eeg_coherence,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,0.4496645019367827,0.33165965905825234,none_unapproved,46718,True,0.0,0.0,0.0,0.0
